country,iso_code,date,daily_vaccinations
Belarus,BLR,2/2/2021,403
Belarus,BLR,2/3/2021,403
Belarus,BLR,2/4/2021,403
Belarus,BLR,2/5/2021,403
Belarus,BLR,2/6/2021,403
Belarus,BLR,2/7/2021,403
Belarus,BLR,2/8/2021,403
Belarus,BLR,2/9/2021,403
Belarus,BLR,2/10/2021,403
Belarus,BLR,2/11/2021,403
Belarus,BLR,2/12/2021,403
Belarus,BLR,2/13/2021,403
Belarus,BLR,2/14/2021,403
Belarus,BLR,2/15/2021,403
Belarus,BLR,2/16/2021,403
Belarus,BLR,2/17/2021,403
Belarus,BLR,2/18/2021,403
Belarus,BLR,2/19/2021,404
Belarus,BLR,2/20/2021,405
Belarus,BLR,2/21/2021,407
Belarus,BLR,2/22/2021,408
Belarus,BLR,2/23/2021,409
Belarus,BLR,2/24/2021,410
Belarus,BLR,2/25/2021,412
Belarus,BLR,2/26/2021,412
Belarus,BLR,2/27/2021,412
Belarus,BLR,2/28/2021,412
Belarus,BLR,3/1/2021,412
Belarus,BLR,3/2/2021,412
Belarus,BLR,3/3/2021,412
Belarus,BLR,3/4/2021,412
Belarus,BLR,3/5/2021,412
Belarus,BLR,3/6/2021,412
Belarus,BLR,3/7/2021,412
Belarus,BLR,3/8/2021,412
Belarus,BLR,3/9/2021,412
Belarus,BLR,3/10/2021,412
Belarus,BLR,3/11/2021,412
Belarus,BLR,3/12/2021,412
Belgium,BEL,12/28/2020,0
Belgium,BEL,12/29/2020,1
Belgium,BEL,12/30/2020,240
Belgium,BEL,12/31/2020,163
Belgium,BEL,1/1/2021,124
Belgium,BEL,1/2/2021,99
Belgium,BEL,1/3/2021,83
Belgium,BEL,1/4/2021,71
Belgium,BEL,1/5/2021,306
Belgium,BEL,1/6/2021,792
Belgium,BEL,1/7/2021,1955
Belgium,BEL,1/8/2021,3272
Belgium,BEL,1/9/2021,3730
Belgium,BEL,1/10/2021,3786
Belgium,BEL,1/11/2021,4583
Belgium,BEL,1/12/2021,6576
Belgium,BEL,1/13/2021,9059
Belgium,BEL,1/14/2021,11198
Belgium,BEL,1/15/2021,13202
Belgium,BEL,1/16/2021,13481
Belgium,BEL,1/17/2021,13895
Belgium,BEL,1/18/2021,14669
Belgium,BEL,1/19/2021,15186
Belgium,BEL,1/20/2021,15160
Belgium,BEL,1/21/2021,16148
Belgium,BEL,1/22/2021,17024
Belgium,BEL,1/23/2021,17466
Belgium,BEL,1/24/2021,17263
Belgium,BEL,1/25/2021,17301
Belgium,BEL,1/26/2021,16353
Belgium,BEL,1/27/2021,15692
Belgium,BEL,1/28/2021,14675
Belgium,BEL,1/29/2021,13460
Belgium,BEL,1/30/2021,12920
Belgium,BEL,1/31/2021,12780
Belgium,BEL,2/1/2021,12266
Belgium,BEL,2/2/2021,13868
Belgium,BEL,2/3/2021,15861
Belgium,BEL,2/4/2021,17372
Belgium,BEL,2/5/2021,18726
Belgium,BEL,2/6/2021,19010
Belgium,BEL,2/7/2021,19362
Belgium,BEL,2/8/2021,19702
Belgium,BEL,2/9/2021,20192
Belgium,BEL,2/10/2021,19455
Belgium,BEL,2/11/2021,19813
Belgium,BEL,2/12/2021,20331
Belgium,BEL,2/13/2021,20634
Belgium,BEL,2/14/2021,20427
Belgium,BEL,2/15/2021,20920
Belgium,BEL,2/16/2021,19088
Belgium,BEL,2/17/2021,18278
Belgium,BEL,2/18/2021,17052
Belgium,BEL,2/19/2021,16542
Belgium,BEL,2/20/2021,16146
Belgium,BEL,2/21/2021,16178
Belgium,BEL,2/22/2021,16035
Belgium,BEL,2/23/2021,16794
Belgium,BEL,2/24/2021,17238
Belgium,BEL,2/25/2021,17795
Belgium,BEL,2/26/2021,17943
Belgium,BEL,2/27/2021,17746
Belgium,BEL,2/28/2021,17556
Belgium,BEL,3/1/2021,17666
Belgium,BEL,3/2/2021,18173
Belgium,BEL,3/3/2021,19066
Belgium,BEL,3/4/2021,21364
Belgium,BEL,3/5/2021,22923
Belgium,BEL,3/6/2021,23483
Belgium,BEL,3/7/2021,23576
Belgium,BEL,3/8/2021,24138
Belgium,BEL,3/9/2021,24735
Belgium,BEL,3/10/2021,25565
Belgium,BEL,3/11/2021,26027
Belgium,BEL,3/12/2021,25938
Belgium,BEL,3/13/2021,26076
Belgium,BEL,3/14/2021,26028
Belgium,BEL,3/15/2021,27544
Belgium,BEL,3/16/2021,29285
Belgium,BEL,3/17/2021,29357
Belgium,BEL,3/18/2021,30272
Belgium,BEL,3/19/2021,30308
Belgium,BEL,3/20/2021,30238
Belize,BLZ,2/28/2021,0
Belize,BLZ,3/1/2021,208
Belize,BLZ,3/2/2021,208
Belize,BLZ,3/3/2021,224
Belize,BLZ,3/4/2021,204
Belize,BLZ,3/5/2021,199
Belize,BLZ,3/6/2021,186
Belize,BLZ,3/7/2021,176
Belize,BLZ,3/8/2021,163
Belize,BLZ,3/9/2021,150
Belize,BLZ,3/10/2021,259
Belize,BLZ,3/11/2021,588
Belize,BLZ,3/12/2021,921
Belize,BLZ,3/13/2021,1006
Belize,BLZ,3/14/2021,1091
Belize,BLZ,3/15/2021,1177
Belize,BLZ,3/16/2021,1358
Belize,BLZ,3/17/2021,1351
Belize,BLZ,3/18/2021,1174
Belize,BLZ,3/19/2021,1080
Bermuda,BMU,1/10/2021,0
Bermuda,BMU,1/11/2021,278
Bermuda,BMU,1/12/2021,278
Bermuda,BMU,1/13/2021,278
Bermuda,BMU,1/14/2021,278
Bermuda,BMU,1/15/2021,278
Bermuda,BMU,1/16/2021,278
Bermuda,BMU,1/17/2021,264
Bermuda,BMU,1/18/2021,250
Bermuda,BMU,1/19/2021,236
Bermuda,BMU,1/20/2021,222
Bermuda,BMU,1/21/2021,209
Bermuda,BMU,1/22/2021,195
Bermuda,BMU,1/23/2021,181
Bermuda,BMU,1/24/2021,195
Bermuda,BMU,1/25/2021,209
Bermuda,BMU,1/26/2021,224
Bermuda,BMU,1/27/2021,238
Bermuda,BMU,1/28/2021,252
Bermuda,BMU,1/29/2021,266
Bermuda,BMU,1/30/2021,281
Bermuda,BMU,1/31/2021,326
Bermuda,BMU,2/1/2021,372
Bermuda,BMU,2/2/2021,417
Bermuda,BMU,2/3/2021,463
Bermuda,BMU,2/4/2021,509
Bermuda,BMU,2/5/2021,554
Bermuda,BMU,2/6/2021,600
Bermuda,BMU,2/7/2021,557
Bermuda,BMU,2/8/2021,515
Bermuda,BMU,2/9/2021,472
Bermuda,BMU,2/10/2021,461
Bermuda,BMU,2/11/2021,451
Bermuda,BMU,2/12/2021,440
Bermuda,BMU,2/13/2021,430
Bermuda,BMU,2/14/2021,462
Bermuda,BMU,2/15/2021,494
Bermuda,BMU,2/16/2021,531
Bermuda,BMU,2/17/2021,536
Bermuda,BMU,2/18/2021,540
Bermuda,BMU,2/19/2021,545
Bermuda,BMU,2/20/2021,550
Bermuda,BMU,2/21/2021,555
Bermuda,BMU,2/22/2021,560
Bermuda,BMU,2/23/2021,584
Bermuda,BMU,2/24/2021,607
Bermuda,BMU,2/25/2021,631
Bermuda,BMU,2/26/2021,655
Bermuda,BMU,2/27/2021,679
Bermuda,BMU,2/28/2021,648
Bermuda,BMU,3/1/2021,616
Bermuda,BMU,3/2/2021,695
Bermuda,BMU,3/3/2021,773
Bermuda,BMU,3/4/2021,747
Bermuda,BMU,3/5/2021,720
Bermuda,BMU,3/6/2021,694
Bermuda,BMU,3/7/2021,723
Bermuda,BMU,3/8/2021,751
Bermuda,BMU,3/9/2021,646
Bermuda,BMU,3/10/2021,541
Bermuda,BMU,3/11/2021,543
Bermuda,BMU,3/12/2021,544
Bermuda,BMU,3/13/2021,545
Bermuda,BMU,3/14/2021,547
Bermuda,BMU,3/15/2021,548
Bolivia,BOL,1/28/2021,0
Bolivia,BOL,1/29/2021,12
Bolivia,BOL,1/30/2021,20
Bolivia,BOL,1/31/2021,22
Bolivia,BOL,2/1/2021,142
Bolivia,BOL,2/2/2021,319
Bolivia,BOL,2/3/2021,593
Bolivia,BOL,2/4/2021,627
Bolivia,BOL,2/5/2021,743
Bolivia,BOL,2/6/2021,857
Bolivia,BOL,2/7/2021,971
Bolivia,BOL,2/8/2021,1017
Bolivia,BOL,2/9/2021,989
Bolivia,BOL,2/10/2021,826
Bolivia,BOL,2/11/2021,826
Bolivia,BOL,2/12/2021,778
Bolivia,BOL,2/13/2021,730
Bolivia,BOL,2/14/2021,682
Bolivia,BOL,2/15/2021,634
Bolivia,BOL,2/16/2021,586
Bolivia,BOL,2/17/2021,538
Bolivia,BOL,2/18/2021,491
Bolivia,BOL,2/19/2021,491
Bolivia,BOL,2/20/2021,491
Bolivia,BOL,2/21/2021,491
Bolivia,BOL,2/22/2021,491
Bolivia,BOL,2/23/2021,491
Bolivia,BOL,2/24/2021,491
Bolivia,BOL,2/25/2021,491
Bolivia,BOL,2/26/2021,491
Bolivia,BOL,2/27/2021,491
Bolivia,BOL,2/28/2021,491
Bolivia,BOL,3/1/2021,491
Bolivia,BOL,3/2/2021,491
Bolivia,BOL,3/3/2021,474
Bolivia,BOL,3/4/2021,427
Bolivia,BOL,3/5/2021,369
Bolivia,BOL,3/6/2021,12595
Bolivia,BOL,3/7/2021,12628
Bolivia,BOL,3/8/2021,13296
Bolivia,BOL,3/9/2021,14228
Bolivia,BOL,3/10/2021,15289
Bolivia,BOL,3/11/2021,16037
Bolivia,BOL,3/12/2021,16720
Bolivia,BOL,3/13/2021,4515
Bolivia,BOL,3/14/2021,4473
Bolivia,BOL,3/15/2021,4249
Bolivia,BOL,3/16/2021,3851
Bolivia,BOL,3/17/2021,3386
Bolivia,BOL,3/18/2021,3380
Bolivia,BOL,3/19/2021,3976
Bolivia,BOL,3/20/2021,4196
Brazil,BRA,1/16/2021,0
Brazil,BRA,1/17/2021,112
Brazil,BRA,1/18/2021,554
Brazil,BRA,1/19/2021,3823
Brazil,BRA,1/20/2021,7136
Brazil,BRA,1/21/2021,27304
Brazil,BRA,1/22/2021,40980
Brazil,BRA,1/23/2021,76825
Brazil,BRA,1/24/2021,86373
Brazil,BRA,1/25/2021,99928
Brazil,BRA,1/26/2021,119630
Brazil,BRA,1/27/2021,157335
Brazil,BRA,1/28/2021,187769
Brazil,BRA,1/29/2021,203165
Brazil,BRA,1/30/2021,209348
Brazil,BRA,1/31/2021,209905
Brazil,BRA,2/1/2021,203386
Brazil,BRA,2/2/2021,206238
Brazil,BRA,2/3/2021,198831
Brazil,BRA,2/4/2021,231737
Brazil,BRA,2/5/2021,200982
Brazil,BRA,2/6/2021,199739
Brazil,BRA,2/7/2021,211375
Brazil,BRA,2/8/2021,211604
Brazil,BRA,2/9/2021,218237
Brazil,BRA,2/10/2021,228375
Brazil,BRA,2/11/2021,190540
Brazil,BRA,2/12/2021,231604
Brazil,BRA,2/13/2021,246260
Brazil,BRA,2/14/2021,240466
Brazil,BRA,2/15/2021,241206
Brazil,BRA,2/16/2021,255676
Brazil,BRA,2/17/2021,251887
Brazil,BRA,2/18/2021,257121
Brazil,BRA,2/19/2021,262717
Brazil,BRA,2/20/2021,241137
Brazil,BRA,2/21/2021,244837
Brazil,BRA,2/22/2021,247768
Brazil,BRA,2/23/2021,241018
Brazil,BRA,2/24/2021,238305
Brazil,BRA,2/25/2021,227474
Brazil,BRA,2/26/2021,223804
Brazil,BRA,2/27/2021,215553
Brazil,BRA,2/28/2021,211824
Brazil,BRA,3/1/2021,205292
Brazil,BRA,3/2/2021,220567
Brazil,BRA,3/3/2021,246521
Brazil,BRA,3/4/2021,277239
Brazil,BRA,3/5/2021,295339
Brazil,BRA,3/6/2021,269398
Brazil,BRA,3/7/2021,258989
Brazil,BRA,3/8/2021,259965
Brazil,BRA,3/9/2021,211828
Brazil,BRA,3/10/2021,155024
Brazil,BRA,3/11/2021,143026
Brazil,BRA,3/12/2021,140053
Brazil,BRA,3/13/2021,164909
Brazil,BRA,3/14/2021,168025
Brazil,BRA,3/15/2021,230058
Brazil,BRA,3/16/2021,280729
Brazil,BRA,3/17/2021,331400
Brazil,BRA,3/18/2021,324639
Brazil,BRA,3/19/2021,312314
Brazil,BRA,3/20/2021,302425
Brazil,BRA,3/21/2021,305644
Bulgaria,BGR,12/29/2020,0
Bulgaria,BGR,12/30/2020,2889
Bulgaria,BGR,12/31/2020,1477
Bulgaria,BGR,1/1/2021,1007
Bulgaria,BGR,1/2/2021,799
Bulgaria,BGR,1/3/2021,675
Bulgaria,BGR,1/4/2021,592
Bulgaria,BGR,1/5/2021,533
Bulgaria,BGR,1/6/2021,472
Bulgaria,BGR,1/7/2021,920
Bulgaria,BGR,1/8/2021,1231
Bulgaria,BGR,1/9/2021,1222
Bulgaria,BGR,1/10/2021,1246
Bulgaria,BGR,1/11/2021,1270
Bulgaria,BGR,1/12/2021,1476
Bulgaria,BGR,1/13/2021,1304
Bulgaria,BGR,1/14/2021,938
Bulgaria,BGR,1/15/2021,682
Bulgaria,BGR,1/16/2021,694
Bulgaria,BGR,1/17/2021,662
Bulgaria,BGR,1/18/2021,782
Bulgaria,BGR,1/19/2021,921
Bulgaria,BGR,1/20/2021,1013
Bulgaria,BGR,1/21/2021,1081
Bulgaria,BGR,1/22/2021,1139
Bulgaria,BGR,1/23/2021,1112
Bulgaria,BGR,1/24/2021,1099
Bulgaria,BGR,1/25/2021,1023
Bulgaria,BGR,1/26/2021,985
Bulgaria,BGR,1/27/2021,1256
Bulgaria,BGR,1/28/2021,1769
Bulgaria,BGR,1/29/2021,2101
Bulgaria,BGR,1/30/2021,2129
Bulgaria,BGR,1/31/2021,2140
Bulgaria,BGR,2/1/2021,2262
Bulgaria,BGR,2/2/2021,2399
Bulgaria,BGR,2/3/2021,2458
Bulgaria,BGR,2/4/2021,2341
Bulgaria,BGR,2/5/2021,2294
Bulgaria,BGR,2/6/2021,2285
Bulgaria,BGR,2/7/2021,2273
Bulgaria,BGR,2/8/2021,2322
Bulgaria,BGR,2/9/2021,2359
Bulgaria,BGR,2/10/2021,2291
Bulgaria,BGR,2/11/2021,2443
Bulgaria,BGR,2/12/2021,2548
Bulgaria,BGR,2/13/2021,2615
Bulgaria,BGR,2/14/2021,2621
Bulgaria,BGR,2/15/2021,2650
Bulgaria,BGR,2/16/2021,2701
Bulgaria,BGR,2/17/2021,2822
Bulgaria,BGR,2/18/2021,2770
Bulgaria,BGR,2/19/2021,4225
Bulgaria,BGR,2/20/2021,4719
Bulgaria,BGR,2/21/2021,6281
Bulgaria,BGR,2/22/2021,7661
Bulgaria,BGR,2/23/2021,9555
Bulgaria,BGR,2/24/2021,11792
Bulgaria,BGR,2/25/2021,14000
Bulgaria,BGR,2/26/2021,14310
Bulgaria,BGR,2/27/2021,14486
Bulgaria,BGR,2/28/2021,13299
Bulgaria,BGR,3/1/2021,13211
Bulgaria,BGR,3/2/2021,13649
Bulgaria,BGR,3/3/2021,11387
Bulgaria,BGR,3/4/2021,11433
Bulgaria,BGR,3/5/2021,11432
Bulgaria,BGR,3/6/2021,11051
Bulgaria,BGR,3/7/2021,10884
Bulgaria,BGR,3/8/2021,10085
Bulgaria,BGR,3/9/2021,8340
Bulgaria,BGR,3/10/2021,8711
Bulgaria,BGR,3/11/2021,7986
Bulgaria,BGR,3/12/2021,7457
Bulgaria,BGR,3/13/2021,7255
Bulgaria,BGR,3/14/2021,7178
Bulgaria,BGR,3/15/2021,6796
Bulgaria,BGR,3/16/2021,6263
Bulgaria,BGR,3/17/2021,5937
Bulgaria,BGR,3/18/2021,4515
Bulgaria,BGR,3/19/2021,3723
Bulgaria,BGR,3/20/2021,4092
Bulgaria,BGR,3/21/2021,4289
Cambodia,KHM,2/9/2021,0
Cambodia,KHM,2/10/2021,1492
Cambodia,KHM,2/11/2021,871
Cambodia,KHM,2/12/2021,663
Cambodia,KHM,2/13/2021,560
Cambodia,KHM,2/14/2021,498
Cambodia,KHM,2/15/2021,456
Cambodia,KHM,2/16/2021,427
Cambodia,KHM,2/17/2021,249
Cambodia,KHM,2/18/2021,312
Cambodia,KHM,2/19/2021,374
Cambodia,KHM,2/20/2021,451
Cambodia,KHM,2/21/2021,529
Cambodia,KHM,2/22/2021,606
Cambodia,KHM,2/23/2021,683
Cambodia,KHM,2/24/2021,1028
Cambodia,KHM,2/25/2021,1311
Cambodia,KHM,2/26/2021,1614
Cambodia,KHM,2/27/2021,1902
Cambodia,KHM,2/28/2021,2191
Cambodia,KHM,3/1/2021,2479
Cambodia,KHM,3/2/2021,3634
Cambodia,KHM,3/3/2021,4354
Cambodia,KHM,3/4/2021,5208
Cambodia,KHM,3/5/2021,6042
Cambodia,KHM,3/6/2021,6876
Cambodia,KHM,3/7/2021,7094
Cambodia,KHM,3/8/2021,7662
Cambodia,KHM,3/9/2021,8042
Cambodia,KHM,3/10/2021,9849
Cambodia,KHM,3/11/2021,11479
Cambodia,KHM,3/12/2021,12770
Cambodia,KHM,3/13/2021,13567
Cambodia,KHM,3/14/2021,14211
Cambodia,KHM,3/15/2021,13242
Canada,CAN,12/14/2020,0
Canada,CAN,12/15/2020,718
Canada,CAN,12/16/2020,1509
Canada,CAN,12/17/2020,2399
Canada,CAN,12/18/2020,2792
Canada,CAN,12/19/2020,2378
Canada,CAN,12/20/2020,2122
Canada,CAN,12/21/2020,2980
Canada,CAN,12/22/2020,3697
Canada,CAN,12/23/2020,4581
Canada,CAN,12/24/2020,5457
Canada,CAN,12/25/2020,4889
Canada,CAN,12/26/2020,5218
Canada,CAN,12/27/2020,5649
Canada,CAN,12/28/2020,5512
Canada,CAN,12/29/2020,6266
Canada,CAN,12/30/2020,7008
Canada,CAN,12/31/2020,7455
Canada,CAN,1/1/2021,8342
Canada,CAN,1/2/2021,8616
Canada,CAN,1/3/2021,8822
Canada,CAN,1/4/2021,11184
Canada,CAN,1/5/2021,12105
Canada,CAN,1/6/2021,14174
Canada,CAN,1/7/2021,17409
Canada,CAN,1/8/2021,22409
Canada,CAN,1/9/2021,26787
Canada,CAN,1/10/2021,29367
Canada,CAN,1/11/2021,31616
Canada,CAN,1/12/2021,33328
Canada,CAN,1/13/2021,33693
Canada,CAN,1/14/2021,34292
Canada,CAN,1/15/2021,35290
Canada,CAN,1/16/2021,35293
Canada,CAN,1/17/2021,35877
Canada,CAN,1/18/2021,36517
Canada,CAN,1/19/2021,37880
Canada,CAN,1/20/2021,39576
Canada,CAN,1/21/2021,39910
Canada,CAN,1/22/2021,38417
Canada,CAN,1/23/2021,36850
Canada,CAN,1/24/2021,35101
Canada,CAN,1/25/2021,32183
Canada,CAN,1/26/2021,30686
Canada,CAN,1/27/2021,27869
Canada,CAN,1/28/2021,25309
Canada,CAN,1/29/2021,22942
Canada,CAN,1/30/2021,21568
Canada,CAN,1/31/2021,20111
Canada,CAN,2/1/2021,19363
Canada,CAN,2/2/2021,17107
Canada,CAN,2/3/2021,15735
Canada,CAN,2/4/2021,14863
Canada,CAN,2/5/2021,15100
Canada,CAN,2/6/2021,16023
Canada,CAN,2/7/2021,17153
Canada,CAN,2/8/2021,17608
Canada,CAN,2/9/2021,19474
Canada,CAN,2/10/2021,21830
Canada,CAN,2/11/2021,23803
Canada,CAN,2/12/2021,25563
Canada,CAN,2/13/2021,27244
Canada,CAN,2/14/2021,27943
Canada,CAN,2/15/2021,26288
Canada,CAN,2/16/2021,26343
Canada,CAN,2/17/2021,25017
Canada,CAN,2/18/2021,24248
Canada,CAN,2/19/2021,26062
Canada,CAN,2/20/2021,28415
Canada,CAN,2/21/2021,31925
Canada,CAN,2/22/2021,39336
Canada,CAN,2/23/2021,42508
Canada,CAN,2/24/2021,46166
Canada,CAN,2/25/2021,50719
Canada,CAN,2/26/2021,53490
Canada,CAN,2/27/2021,55208
Canada,CAN,2/28/2021,55812
Canada,CAN,3/1/2021,55441
Canada,CAN,3/2/2021,58824
Canada,CAN,3/3/2021,62734
Canada,CAN,3/4/2021,65423
Canada,CAN,3/5/2021,68067
Canada,CAN,3/6/2021,69884
Canada,CAN,3/7/2021,71447
Canada,CAN,3/8/2021,75381
Canada,CAN,3/9/2021,75002
Canada,CAN,3/10/2021,75656
Canada,CAN,3/11/2021,78557
Canada,CAN,3/12/2021,82141
Canada,CAN,3/13/2021,86341
Canada,CAN,3/14/2021,91354
Canada,CAN,3/15/2021,96777
Canada,CAN,3/16/2021,104008
Canada,CAN,3/17/2021,112672
Canada,CAN,3/18/2021,121002
Canada,CAN,3/19/2021,128450
Canada,CAN,3/20/2021,132668
Canada,CAN,3/21/2021,132517
Cayman Islands,CYM,12/26/2020,0
Cayman Islands,CYM,12/27/2020,275
Cayman Islands,CYM,12/28/2020,275
Cayman Islands,CYM,12/29/2020,275
Cayman Islands,CYM,12/30/2020,275
Cayman Islands,CYM,12/31/2020,275
Cayman Islands,CYM,1/1/2021,275
Cayman Islands,CYM,1/2/2021,275
Cayman Islands,CYM,1/3/2021,275
Cayman Islands,CYM,1/4/2021,275
Cayman Islands,CYM,1/5/2021,275
Cayman Islands,CYM,1/6/2021,275
Cayman Islands,CYM,1/7/2021,275
Cayman Islands,CYM,1/8/2021,275
Cayman Islands,CYM,1/9/2021,275
Cayman Islands,CYM,1/10/2021,275
Cayman Islands,CYM,1/11/2021,275
Cayman Islands,CYM,1/12/2021,275
Cayman Islands,CYM,1/13/2021,275
Cayman Islands,CYM,1/14/2021,275
Cayman Islands,CYM,1/15/2021,275
Cayman Islands,CYM,1/16/2021,275
Cayman Islands,CYM,1/17/2021,275
Cayman Islands,CYM,1/18/2021,275
Cayman Islands,CYM,1/19/2021,275
Cayman Islands,CYM,1/20/2021,275
Cayman Islands,CYM,1/21/2021,275
Cayman Islands,CYM,1/22/2021,275
Cayman Islands,CYM,1/23/2021,275
Cayman Islands,CYM,1/24/2021,275
Cayman Islands,CYM,1/25/2021,275
Cayman Islands,CYM,1/26/2021,275
Cayman Islands,CYM,1/27/2021,275
Cayman Islands,CYM,1/28/2021,275
Cayman Islands,CYM,1/29/2021,275
Cayman Islands,CYM,1/30/2021,275
Cayman Islands,CYM,1/31/2021,275
Cayman Islands,CYM,2/1/2021,275
Cayman Islands,CYM,2/2/2021,275
Cayman Islands,CYM,2/3/2021,275
Cayman Islands,CYM,2/4/2021,275
Cayman Islands,CYM,2/5/2021,310
Cayman Islands,CYM,2/6/2021,345
Cayman Islands,CYM,2/7/2021,380
Cayman Islands,CYM,2/8/2021,415
Cayman Islands,CYM,2/9/2021,450
Cayman Islands,CYM,2/10/2021,479
Cayman Islands,CYM,2/11/2021,544
Cayman Islands,CYM,2/12/2021,574
Cayman Islands,CYM,2/13/2021,533
Cayman Islands,CYM,2/14/2021,492
Cayman Islands,CYM,2/15/2021,452
Cayman Islands,CYM,2/16/2021,411
Cayman Islands,CYM,2/17/2021,377
Cayman Islands,CYM,2/18/2021,313
Cayman Islands,CYM,2/19/2021,249
Cayman Islands,CYM,2/20/2021,340
Cayman Islands,CYM,2/21/2021,391
Cayman Islands,CYM,2/22/2021,442
Cayman Islands,CYM,2/23/2021,493
Cayman Islands,CYM,2/24/2021,535
Cayman Islands,CYM,2/25/2021,586
Cayman Islands,CYM,2/26/2021,615
Cayman Islands,CYM,2/27/2021,559
Cayman Islands,CYM,2/28/2021,544
Cayman Islands,CYM,3/1/2021,528
Cayman Islands,CYM,3/2/2021,512
Cayman Islands,CYM,3/3/2021,506
Cayman Islands,CYM,3/4/2021,598
Cayman Islands,CYM,3/5/2021,713
Cayman Islands,CYM,3/6/2021,754
Cayman Islands,CYM,3/7/2021,795
Cayman Islands,CYM,3/8/2021,836
Cayman Islands,CYM,3/9/2021,877
Cayman Islands,CYM,3/10/2021,918
Cayman Islands,CYM,3/11/2021,845
Cayman Islands,CYM,3/12/2021,771
Cayman Islands,CYM,3/13/2021,804
Cayman Islands,CYM,3/14/2021,837
Cayman Islands,CYM,3/15/2021,870
Cayman Islands,CYM,3/16/2021,903
Cayman Islands,CYM,3/17/2021,958
Cayman Islands,CYM,3/18/2021,1014
Cayman Islands,CYM,3/19/2021,1024
Chile,CHL,12/24/2020,0
Chile,CHL,12/25/2020,4778
Chile,CHL,12/26/2020,3959
Chile,CHL,12/27/2020,2743
Chile,CHL,12/28/2020,2057
Chile,CHL,12/29/2020,1646
Chile,CHL,12/30/2020,1372
Chile,CHL,12/31/2020,1176
Chile,CHL,1/1/2021,493
Chile,CHL,1/2/2021,44
Chile,CHL,1/3/2021,0
Chile,CHL,1/4/2021,58
Chile,CHL,1/5/2021,264
Chile,CHL,1/6/2021,293
Chile,CHL,1/7/2021,293
Chile,CHL,1/8/2021,293
Chile,CHL,1/9/2021,293
Chile,CHL,1/10/2021,293
Chile,CHL,1/11/2021,235
Chile,CHL,1/12/2021,29
Chile,CHL,1/13/2021,147
Chile,CHL,1/14/2021,1135
Chile,CHL,1/15/2021,1625
Chile,CHL,1/16/2021,1638
Chile,CHL,1/17/2021,1638
Chile,CHL,1/18/2021,3215
Chile,CHL,1/19/2021,5981
Chile,CHL,1/20/2021,7164
Chile,CHL,1/21/2021,6613
Chile,CHL,1/22/2021,6182
Chile,CHL,1/23/2021,6169
Chile,CHL,1/24/2021,6169
Chile,CHL,1/25/2021,4794
Chile,CHL,1/26/2021,2117
Chile,CHL,1/27/2021,792
Chile,CHL,1/28/2021,354
Chile,CHL,1/29/2021,296
Chile,CHL,1/30/2021,296
Chile,CHL,1/31/2021,296
Chile,CHL,2/1/2021,94
Chile,CHL,2/2/2021,1890
Chile,CHL,2/3/2021,26220
Chile,CHL,2/4/2021,51385
Chile,CHL,2/5/2021,75569
Chile,CHL,2/6/2021,79551
Chile,CHL,2/7/2021,80785
Chile,CHL,2/8/2021,114099
Chile,CHL,2/9/2021,149615
Chile,CHL,2/10/2021,165393
Chile,CHL,2/11/2021,176528
Chile,CHL,2/12/2021,185118
Chile,CHL,2/13/2021,185356
Chile,CHL,2/14/2021,184760
Chile,CHL,2/15/2021,189421
Chile,CHL,2/16/2021,183449
Chile,CHL,2/17/2021,170191
Chile,CHL,2/18/2021,156063
Chile,CHL,2/19/2021,143588
Chile,CHL,2/20/2021,140745
Chile,CHL,2/21/2021,140273
Chile,CHL,2/22/2021,117737
Chile,CHL,2/23/2021,99759
Chile,CHL,2/24/2021,85217
Chile,CHL,2/25/2021,75311
Chile,CHL,2/26/2021,66173
Chile,CHL,2/27/2021,66225
Chile,CHL,2/28/2021,66109
Chile,CHL,3/1/2021,70280
Chile,CHL,3/2/2021,81282
Chile,CHL,3/3/2021,113442
Chile,CHL,3/4/2021,145441
Chile,CHL,3/5/2021,176720
Chile,CHL,3/6/2021,180132
Chile,CHL,3/7/2021,181212
Chile,CHL,3/8/2021,211573
Chile,CHL,3/9/2021,240792
Chile,CHL,3/10/2021,253428
Chile,CHL,3/11/2021,268485
Chile,CHL,3/12/2021,279312
Chile,CHL,3/13/2021,281639
Chile,CHL,3/14/2021,281441
Chile,CHL,3/15/2021,292735
Chile,CHL,3/16/2021,297400
Chile,CHL,3/17/2021,292503
Chile,CHL,3/18/2021,280495
Chile,CHL,3/19/2021,268675
Chile,CHL,3/20/2021,266319
Chile,CHL,3/21/2021,265912
China,CHN,12/15/2020,0
China,CHN,12/16/2020,187500
China,CHN,12/17/2020,187500
China,CHN,12/18/2020,187500
China,CHN,12/19/2020,187500
China,CHN,12/20/2020,187500
China,CHN,12/21/2020,187500
China,CHN,12/22/2020,187500
China,CHN,12/23/2020,187500
China,CHN,12/24/2020,187500
China,CHN,12/25/2020,187500
China,CHN,12/26/2020,187500
China,CHN,12/27/2020,187500
China,CHN,12/28/2020,187500
China,CHN,12/29/2020,187500
China,CHN,12/30/2020,187500
China,CHN,12/31/2020,187500
China,CHN,1/1/2021,232143
China,CHN,1/2/2021,276786
China,CHN,1/3/2021,321429
China,CHN,1/4/2021,366071
China,CHN,1/5/2021,410714
China,CHN,1/6/2021,455357
